Date;Open;High;Low;Close;Volume
2017.05.12  08:00:00;146.518;146.672;145.938;145.968;29915
2017.05.12  12:00:00;145.975;146.434;145.918;146.006;33750
2017.05.12  16:00:00;146.004;146.227;145.789;145.984;43752
2017.05.12  20:00:00;145.986;146.115;145.888;145.958;17272
2017.05.15  00:00:00;145.755;146.139;145.755;146.105;20733
2017.05.15  04:00:00;146.104;146.369;146.018;146.301;16863
2017.05.15  08:00:00;146.301;146.986;146.232;146.848;29554
2017.05.15  12:00:00;146.848;146.948;146.300;146.352;34308
2017.05.15  16:00:00;146.352;146.811;146.309;146.616;36148
2017.05.15  20:00:00;146.616;146.775;146.523;146.680;18824
2017.05.16  00:00:00;146.683;146.851;146.418;146.800;14188
2017.05.16  04:00:00;146.801;146.833;146.347;146.531;21899
2017.05.16  08:00:00;146.530;147.102;146.311;146.525;36470
2017.05.16  12:00:00;146.525;146.618;146.084;146.289;37809
2017.05.16  16:00:00;146.289;146.557;145.807;146.233;44154
2017.05.16  20:00:00;146.233;146.312;145.927;146.055;20857
2017.05.17  00:00:00;146.049;146.103;145.324;145.511;24396
2017.05.17  04:00:00;145.511;145.672;145.252;145.496;27057
2017.05.17  08:00:00;145.496;145.696;144.939;145.556;39593
2017.05.17  12:00:00;145.560;145.903;145.154;145.185;36914
2017.05.17  16:00:00;145.185;145.200;144.029;144.140;62009
2017.05.17  20:00:00;144.140;144.147;143.620;143.716;39712
2017.05.18  00:00:00;143.716;144.254;143.384;143.899;28735
2017.05.18  04:00:00;143.899;144.183;143.705;144.163;32751
2017.05.18  08:00:00;144.162;144.795;143.606;144.436;45935
2017.05.18  12:00:00;144.437;144.449;143.619;144.154;61426
2017.05.18  16:00:00;144.155;144.817;144.016;144.174;65095
2017.05.18  20:00:00;144.175;144.323;143.339;144.192;44046
2017.05.19  00:00:00;144.204;144.411;143.992;144.124;20641
2017.05.19  04:00:00;144.124;144.318;143.811;144.268;24772
2017.05.19  08:00:00;144.268;145.305;143.991;144.963;37132
2017.05.19  12:00:00;144.963;145.203;144.667;144.967;33610
2017.05.19  16:00:00;144.969;145.370;144.539;145.113;48170
2017.05.19  20:00:00;145.111;145.211;144.791;144.933;30412
2017.05.22  00:00:00;144.297;144.983;144.273;144.675;18050
2017.05.22  04:00:00;144.675;145.072;144.669;144.945;20876
2017.05.22  08:00:00;144.944;144.987;144.115;144.535;32152
2017.05.22  12:00:00;144.537;145.004;144.457;144.717;35956
2017.05.22  16:00:00;144.717;144.922;144.362;144.601;42170
2017.05.22  20:00:00;144.601;144.684;144.423;144.679;16149
2017.05.23  00:00:00;144.660;144.712;144.027;144.263;22800
2017.05.23  04:00:00;144.262;144.482;144.031;144.379;17696
2017.05.23  08:00:00;144.380;144.568;143.754;144.410;41931
2017.05.23  12:00:00;144.412;144.512;144.073;144.390;33056
2017.05.23  16:00:00;144.390;145.132;144.070;144.910;46728
2017.05.23  20:00:00;144.910;145.020;144.734;144.858;22136
2017.05.24  00:00:00;144.832;145.083;144.808;144.988;19269
2017.05.24  04:00:00;144.988;145.185;144.881;145.099;15340
2017.05.24  08:00:00;145.100;145.401;145.014;145.302;30448
2017.05.24  12:00:00;145.302;145.369;144.766;144.969;29997
2017.05.24  16:00:00;144.969;145.152;144.774;144.868;38690
2017.05.24  20:00:00;144.868;144.968;144.493;144.620;31770
2017.05.25  00:00:00;144.620;144.852;144.521;144.753;13457
2017.05.25  04:00:00;144.754;144.958;144.668;144.936;19691
2017.05.25  08:00:00;144.938;145.428;144.888;145.033;29992
2017.05.25  12:00:00;145.033;145.112;144.666;144.865;32465
2017.05.25  16:00:00;144.865;144.951;144.642;144.786;36845
2017.05.25  20:00:00;144.781;144.854;144.538;144.735;17311
2017.05.26  00:00:00;144.728;144.740;144.102;144.295;18738
2017.05.26  04:00:00;144.294;144.299;143.651;143.651;22768
2017.05.26  08:00:00;143.651;143.661;142.770;142.902;32399
2017.05.26  12:00:00;142.902;143.031;142.257;142.426;37091
2017.05.26  16:00:00;142.427;142.673;142.114;142.472;39183
2017.05.26  20:00:00;142.472;142.602;142.250;142.250;15931
2017.05.29  00:00:00;142.300;142.856;142.300;142.787;12294
2017.05.29  04:00:00;142.786;142.891;142.668;142.748;13950
2017.05.29  08:00:00;142.750;143.069;142.678;142.959;16754
2017.05.29  12:00:00;142.959;143.045;142.906;143.039;15219
2017.05.29  16:00:00;143.039;143.067;142.759;142.845;17644
2017.05.29  20:00:00;142.845;142.972;142.791;142.791;19425
2017.05.30  00:00:00;142.794;142.890;142.059;142.091;17547
2017.05.30  04:00:00;142.091;142.213;141.810;142.074;19516
2017.05.30  08:00:00;142.073;142.954;141.932;142.598;30802
2017.05.30  12:00:00;142.598;143.082;142.474;142.889;33469
2017.05.30  16:00:00;142.892;143.012;142.163;142.284;38097
2017.05.30  20:00:00;142.284;142.526;142.195;142.524;15039
2017.05.31  00:00:00;142.524;142.573;141.745;142.213;20707
2017.05.31  04:00:00;142.211;142.647;142.138;142.211;21896
2017.05.31  08:00:00;142.211;142.311;141.471;141.637;32485
2017.05.31  12:00:00;141.636;142.435;141.585;142.376;34027
2017.05.31  16:00:00;142.374;142.899;142.101;142.631;52362
2017.05.31  20:00:00;142.631;142.779;142.445;142.753;25642
2017.06.01  00:00:00;142.754;142.885;142.500;142.842;20619
2017.06.01  04:00:00;142.842;143.051;142.724;142.846;21306
2017.06.01  08:00:00;142.845;143.208;142.534;143.037;31118
2017.06.01  12:00:00;143.038;143.255;142.514;143.206;36079
2017.06.01  16:00:00;143.211;143.690;143.211;143.492;42291
2017.06.01  20:00:00;143.492;143.551;143.285;143.391;19029
2017.06.02  00:00:00;143.393;143.942;143.371;143.887;16977
2017.06.02  04:00:00;143.884;143.903;143.639;143.671;17362
2017.06.02  08:00:00;143.670;143.824;143.373;143.403;24962
2017.06.02  12:00:00;143.401;143.529;142.575;142.643;35060
2017.06.02  16:00:00;142.644;142.650;142.007;142.311;46882
2017.06.02  20:00:00;142.310;142.424;142.178;142.318;19656
2017.06.05  00:00:00;141.876;142.298;141.868;142.100;15345
2017.06.05  04:00:00;142.101;142.327;142.056;142.315;15695
2017.06.05  08:00:00;142.316;142.489;142.096;142.413;22252
2017.06.05  12:00:00;142.412;142.803;142.312;142.679;25031
2017.06.05  16:00:00;142.679;143.088;142.655;142.745;30599
2017.06.05  20:00:00;142.744;142.759;142.487;142.538;15339
2017.06.06  00:00:00;142.413;142.640;142.234;142.266;17248
2017.06.06  04:00:00;142.265;142.292;141.702;142.042;26631
2017.06.06  08:00:00;142.042;142.054;141.448;141.780;32548
2017.06.06  12:00:00;141.778;141.814;140.843;140.998;35963
2017.06.06  16:00:00;141.013;141.303;140.721;140.968;36946
2017.06.06  20:00:00;140.968;141.336;140.701;141.248;22699
2017.06.07  00:00:00;141.167;141.348;141.084;141.231;16209
2017.06.07  04:00:00;141.229;141.436;141.172;141.325;19425
2017.06.07  08:00:00;141.324;141.450;140.729;140.835;29975
2017.06.07  12:00:00;140.836;141.330;140.815;141.307;35054
2017.06.07  16:00:00;141.314;141.921;141.303;141.385;47064
2017.06.07  20:00:00;141.382;142.367;141.376;142.303;25227
2017.06.08  00:00:00;142.303;142.575;142.151;142.472;13842
2017.06.08  04:00:00;142.471;142.481;141.970;142.053;17628
2017.06.08  08:00:00;142.056;142.527;141.731;142.456;30178
2017.06.08  12:00:00;142.456;142.751;142.095;142.207;37516
2017.06.08  16:00:00;142.205;142.749;141.907;142.420;46118
2017.06.08  20:00:00;142.420;142.600;142.126;142.488;22512
2017.06.09  00:00:00;140.174;141.139;139.494;140.130;43379
2017.06.09  04:00:00;140.130;141.070;140.058;140.633;36219
2017.06.09  08:00:00;140.632;140.692;139.519;140.366;50912
2017.06.09  12:00:00;140.366;141.111;140.193;140.736;35258
2017.06.09  16:00:00;140.731;141.073;140.541;140.740;37690
2017.06.09  20:00:00;140.741;140.754;140.080;140.433;32616
2017.06.12  00:00:00;140.199;140.696;140.199;140.414;16208
2017.06.12  04:00:00;140.414;140.763;140.361;140.622;19315
2017.06.12  08:00:00;140.621;140.786;139.925;140.009;29181
2017.06.12  12:00:00;140.012;140.087;139.087;139.388;35523
2017.06.12  16:00:00;139.386;139.520;138.657;138.742;44867
2017.06.12  20:00:00;138.739;139.223;138.721;139.147;20380
2017.06.13  00:00:00;139.030;139.365;139.010;139.255;12783
2017.06.13  04:00:00;139.256;139.411;139.044;139.209;17352
2017.06.13  08:00:00;139.209;140.076;139.094;139.863;31140
2017.06.13  12:00:00;139.862;140.198;139.821;140.124;30405
2017.06.13  16:00:00;140.124;140.373;139.878;140.276;37519
2017.06.13  20:00:00;140.275;140.386;140.125;140.338;19630
2017.06.14  00:00:00;140.284;140.396;140.192;140.257;11209
2017.06.14  04:00:00;140.258;140.344;140.172;140.312;16806
2017.06.14  08:00:00;140.312;140.888;140.217;140.365;32800
2017.06.14  12:00:00;140.365;140.567;139.823;139.873;37445
2017.06.14  16:00:00;139.874;140.005;139.095;139.565;53060
2017.06.14  20:00:00;139.566;139.879;139.349;139.693;46025
2017.06.15  00:00:00;139.685;139.972;139.384;139.881;19112
2017.06.15  04:00:00;139.881;139.881;139.561;139.715;22054
2017.06.15  08:00:00;139.720;139.867;139.180;139.268;35289
2017.06.15  12:00:00;139.268;140.739;139.184;140.543;48867
2017.06.15  16:00:00;140.545;141.537;140.452;141.527;48453
2017.06.15  20:00:00;141.527;141.574;141.389;141.495;19546
2017.06.16  00:00:00;141.462;141.901;141.341;141.867;14253
2017.06.16  04:00:00;141.867;142.170;141.765;142.007;26883
2017.06.16  08:00:00;142.008;142.323;141.791;142.116;34773
2017.06.16  12:00:00;142.119;142.283;141.913;141.938;31821
2017.06.16  16:00:00;141.940;141.985;141.442;141.670;42576
2017.06.16  20:00:00;141.676;141.798;141.502;141.502;17237
2017.06.19  00:00:00;141.477;141.956;141.307;141.811;14814
2017.06.19  04:00:00;141.811;141.904;141.634;141.733;15634
2017.06.19  08:00:00;141.730;142.325;141.653;142.149;28874
2017.06.19  12:00:00;142.151;142.274;141.855;142.064;31664
2017.06.19  16:00:00;142.064;142.143;141.589;141.984;39251
2017.06.19  20:00:00;141.984;142.081;141.877;142.033;18175
2017.06.20  00:00:00;142.021;142.257;141.925;142.195;16229
2017.06.20  04:00:00;142.196;142.269;142.137;142.215;14870
2017.06.20  08:00:00;142.215;142.531;141.383;141.616;32424
2017.06.20  12:00:00;141.616;141.772;140.855;141.019;34721
2017.06.20  16:00:00;141.019;141.156;140.571;140.699;44788
2017.06.20  20:00:00;140.698;140.826;140.624;140.695;18433
2017.06.21  00:00:00;140.721;140.806;140.453;140.552;11270
2017.06.21  04:00:00;140.555;140.644;140.446;140.544;13731
2017.06.21  08:00:00;140.544;140.609;139.837;140.162;28284
2017.06.21  12:00:00;140.163;141.743;140.062;141.654;39733
2017.06.21  16:00:00;141.654;141.702;140.881;140.967;42024
2017.06.21  20:00:00;140.966;141.154;140.795;141.100;20436
2017.06.22  00:00:00;141.100;141.222;140.796;140.833;13645
2017.06.22  04:00:00;140.833;140.888;140.458;140.789;18403
2017.06.22  08:00:00;140.789;140.948;140.455;140.649;27841
2017.06.22  12:00:00;140.650;141.101;140.546;140.631;31360
2017.06.22  16:00:00;140.630;141.122;140.558;140.980;37642
2017.06.22  20:00:00;140.981;141.221;140.961;141.152;17643
2017.06.23  00:00:00;141.145;141.307;141.001;141.294;11329
2017.06.23  04:00:00;141.294;141.439;141.217;141.377;15841
2017.06.23  08:00:00;141.375;141.875;141.245;141.563;29115
2017.06.23  12:00:00;141.562;141.708;141.432;141.609;29452
2017.06.23  16:00:00;141.609;141.776;141.299;141.518;34340
2017.06.23  20:00:00;141.519;141.652;141.333;141.333;14296
2017.06.26  00:00:00;141.527;141.913;141.473;141.834;8660
2017.06.26  04:00:00;141.835;141.940;141.792;141.833;8937
2017.06.26  08:00:00;141.835;142.334;141.803;142.212;23974
2017.06.26  12:00:00;142.213;142.270;141.812;141.943;32922
2017.06.26  16:00:00;141.944;142.121;141.830;142.092;38638
2017.06.26  20:00:00;142.092;142.355;141.952;142.294;17687
2017.06.27  00:00:00;142.232;142.456;142.224;142.415;13092
2017.06.27  04:00:00;142.417;142.551;142.257;142.330;12262
2017.06.27  08:00:00;142.332;142.380;141.952;142.241;32820
2017.06.27  12:00:00;142.242;142.913;142.218;142.845;35911
2017.06.27  16:00:00;142.846;143.847;142.760;143.623;42801
2017.06.27  20:00:00;143.624;144.202;143.426;143.936;28667
2017.06.28  00:00:00;143.913;143.919;143.570;143.657;15237
2017.06.28  04:00:00;143.658;143.816;143.579;143.693;18399
2017.06.28  08:00:00;143.696;144.000;143.254;143.603;36861
2017.06.28  12:00:00;143.604;144.091;143.538;143.772;40265
2017.06.28  16:00:00;143.770;145.509;143.747;145.100;51877
2017.06.28  20:00:00;145.101;145.343;144.955;145.157;16722
2017.06.29  00:00:00;145.126;145.437;145.085;145.260;13091
2017.06.29  04:00:00;145.261;145.590;145.238;145.394;13647
2017.06.29  08:00:00;145.395;146.245;145.300;146.033;33375
2017.06.29  12:00:00;146.035;146.447;145.652;146.323;39080
2017.06.29  16:00:00;146.325;146.520;145.340;145.418;49857
2017.06.29  20:00:00;145.410;145.901;145.351;145.838;28345
2017.06.30  00:00:00;145.791;145.903;145.565;145.744;14456
2017.06.30  04:00:00;145.743;145.915;145.471;145.733;20650
2017.06.30  08:00:00;145.730;145.901;145.261;145.265;27932
2017.06.30  12:00:00;145.263;145.541;145.123;145.408;27820
2017.06.30  16:00:00;145.411;146.233;145.241;146.128;35883
2017.06.30  20:00:00;146.126;146.535;146.099;146.271;19429
2017.07.03  00:00:00;145.769;146.259;145.769;145.998;10763
2017.07.03  04:00:00;145.998;146.309;145.956;146.245;15347
2017.07.03  08:00:00;146.245;146.820;146.106;146.330;31591
2017.07.03  12:00:00;146.331;146.596;146.263;146.481;33140
2017.07.03  16:00:00;146.481;146.920;146.341;146.908;41146
2017.07.03  20:00:00;146.907;146.912;146.647;146.766;8256
2017.07.04  00:00:00;146.619;146.847;146.511;146.556;13390
2017.07.04  04:00:00;146.564;146.674;146.369;146.500;17359
